192.168.111.19	timestamp	2019-05-22T14:18:10.000000Z	value	424855.21
192.168.111.19	timestamp	2019-05-22T14:18:11.000000Z	value	424855.21
192.168.111.19	timestamp	2019-05-22T14:18:12.000000Z	value	424855.21
192.168.111.19	timestamp	2019-05-22T14:18:13.000000Z	value	424875.905
192.168.111.19	timestamp	2019-05-22T14:18:14.000000Z	value	424924.003
192.168.111.19	timestamp	2019-05-22T14:18:15.000000Z	value	424971.964
192.168.111.19	timestamp	2019-05-22T14:18:16.000000Z	value	425021.444
192.168.111.19	timestamp	2019-05-22T14:18:17.000000Z	value	425069.5
192.168.111.19	timestamp	2019-05-22T14:18:18.000000Z	value	425115.823
192.168.111.19	timestamp	2019-05-22T14:18:19.000000Z	value	425144.047
192.168.111.19	timestamp	2019-05-22T14:18:20.000000Z	value	425193.247
192.168.111.19	timestamp	2019-05-22T14:18:21.000000Z	value	425206.966
192.168.111.19	timestamp	2019-05-22T14:18:22.000000Z	value	425223.175
192.168.111.19	timestamp	2019-05-22T14:18:23.000000Z	value	425233.425
192.168.111.19	timestamp	2019-05-22T14:18:24.000000Z	value	425243.191
192.168.111.19	timestamp	2019-05-22T14:18:25.000000Z	value	425247.519
192.168.111.19	timestamp	2019-05-22T14:18:26.000000Z	value	425266.572
192.168.111.19	timestamp	2019-05-22T14:18:27.000000Z	value	425276.016
192.168.111.19	timestamp	2019-05-22T14:18:28.000000Z	value	425276.018
192.168.111.19	timestamp	2019-05-22T14:18:29.000000Z	value	425291.96
192.168.111.19	timestamp	2019-05-22T14:18:30.000000Z	value	425302.171
192.168.111.19	timestamp	2019-05-22T14:18:31.000000Z	value	425302.181
192.168.111.19	timestamp	2019-05-22T14:18:32.000000Z	value	425312.084
192.168.111.19	timestamp	2019-05-22T14:18:33.000000Z	value	425321.675
192.168.111.19	timestamp	2019-05-22T14:18:34.000000Z	value	425330.879
192.168.111.19	timestamp	2019-05-22T14:18:35.000000Z	value	425341.396
192.168.111.19	timestamp	2019-05-22T14:18:36.000000Z	value	425350.82
192.168.111.19	timestamp	2019-05-22T14:18:37.000000Z	value	425375.137
192.168.111.19	timestamp	2019-05-22T14:18:38.000000Z	value	425392.844
192.168.111.19	timestamp	2019-05-22T14:18:39.000000Z	value	425414.793
192.168.111.19	timestamp	2019-05-22T14:18:40.000000Z	value	425415.937
192.168.111.19	timestamp	2019-05-22T14:18:41.000000Z	value	425430.906
192.168.111.19	timestamp	2019-05-22T14:18:42.000000Z	value	425430.907
192.168.111.19	timestamp	2019-05-22T14:18:43.000000Z	value	425441.673
192.168.111.19	timestamp	2019-05-22T14:18:44.000000Z	value	425451.011
192.168.111.19	timestamp	2019-05-22T14:18:45.000000Z	value	425466.873
192.168.111.19	timestamp	2019-05-22T14:18:46.000000Z	value	425496.643
192.168.111.19	timestamp	2019-05-22T14:18:47.000000Z	value	425496.965
192.168.111.19	timestamp	2019-05-22T14:18:48.000000Z	value	425539.976
192.168.111.19	timestamp	2019-05-22T14:18:49.000000Z	value	425568.316
192.168.111.19	timestamp	2019-05-22T14:18:50.000000Z	value	425583.074
192.168.111.19	timestamp	2019-05-22T14:18:51.000000Z	value	425583.075
192.168.111.19	timestamp	2019-05-22T14:18:52.000000Z	value	425592.589
192.168.111.19	timestamp	2019-05-22T14:18:53.000000Z	value	425602.437
192.168.111.19	timestamp	2019-05-22T14:18:54.000000Z	value	425612.722
192.168.111.19	timestamp	2019-05-22T14:18:55.000000Z	value	425613.222
192.168.111.19	timestamp	2019-05-22T14:18:56.000000Z	value	425660.78
192.168.111.19	timestamp	2019-05-22T14:18:57.000000Z	value	425664.466
192.168.111.19	timestamp	2019-05-22T14:18:58.000000Z	value	425708.926
192.168.111.19	timestamp	2019-05-22T14:18:59.000000Z	value	425735.312
192.168.111.19	timestamp	2019-05-22T14:19:00.000000Z	value	425743.939
192.168.111.19	timestamp	2019-05-22T14:19:01.000000Z	value	425743.939
192.168.111.19	timestamp	2019-05-22T14:19:02.000000Z	value	425743.939
192.168.111.19	timestamp	2019-05-22T14:19:03.000000Z	value	425743.941
192.168.111.19	timestamp	2019-05-22T14:19:04.000000Z	value	425743.946
192.168.111.19	timestamp	2019-05-22T14:19:05.000000Z	value	425743.946
192.168.111.19	timestamp	2019-05-22T14:19:06.000000Z	value	425743.946
192.168.111.19	timestamp	2019-05-22T14:19:07.000000Z	value	425743.955
192.168.111.19	timestamp	2019-05-22T14:19:08.000000Z	value	425743.965
192.168.111.19	timestamp	2019-05-22T14:19:09.000000Z	value	425743.965
192.168.111.19	timestamp	2019-05-22T14:19:10.000000Z	value	425743.965
192.168.111.19	timestamp	2019-05-22T14:19:11.000000Z	value	425743.965
192.168.111.19	timestamp	2019-05-22T14:19:12.000000Z	value	425743.965
192.168.111.19	timestamp	2019-05-22T14:19:13.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:14.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:15.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:16.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:17.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:18.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:19.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:20.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:21.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:22.000000Z	value	425743.974
192.168.111.19	timestamp	2019-05-22T14:19:23.000000Z	value	425743.978
192.168.111.19	timestamp	2019-05-22T14:19:24.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:25.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:26.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:27.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:28.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:29.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:30.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:31.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:32.000000Z	value	425743.983
192.168.111.19	timestamp	2019-05-22T14:19:33.000000Z	value	425743.992
192.168.111.19	timestamp	2019-05-22T14:19:34.000000Z	value	425743.993
192.168.111.19	timestamp	2019-05-22T14:19:35.000000Z	value	425743.993
192.168.111.19	timestamp	2019-05-22T14:19:36.000000Z	value	425744.666
192.168.111.19	timestamp	2019-05-22T14:19:37.000000Z	value	425791.805
192.168.111.19	timestamp	2019-05-22T14:19:38.000000Z	value	425828.787
192.168.111.19	timestamp	2019-05-22T14:19:39.000000Z	value	425877.198
192.168.111.19	timestamp	2019-05-22T14:19:40.000000Z	value	425926.211
192.168.111.19	timestamp	2019-05-22T14:19:41.000000Z	value	425971.78
192.168.111.19	timestamp	2019-05-22T14:19:42.000000Z	value	426022.456
192.168.111.19	timestamp	2019-05-22T14:19:43.000000Z	value	426035.668
192.168.111.19	timestamp	2019-05-22T14:19:44.000000Z	value	426080.321
192.168.111.19	timestamp	2019-05-22T14:19:45.000000Z	value	426121.462
192.168.111.19	timestamp	2019-05-22T14:19:46.000000Z	value	426121.476
192.168.111.19	timestamp	2019-05-22T14:19:47.000000Z	value	426132.025
192.168.111.19	timestamp	2019-05-22T14:19:48.000000Z	value	426139.018
192.168.111.19	timestamp	2019-05-22T14:19:49.000000Z	value	426145.506
192.168.111.19	timestamp	2019-05-22T14:19:50.000000Z	value	426162.78
192.168.111.19	timestamp	2019-05-22T14:19:51.000000Z	value	426162.792
192.168.111.19	timestamp	2019-05-22T14:19:52.000000Z	value	426178.084
192.168.111.19	timestamp	2019-05-22T14:19:53.000000Z	value	426183.871
192.168.111.19	timestamp	2019-05-22T14:19:54.000000Z	value	426190.422
192.168.111.19	timestamp	2019-05-22T14:19:55.000000Z	value	426199.604
192.168.111.19	timestamp	2019-05-22T14:19:56.000000Z	value	426209.374
192.168.111.19	timestamp	2019-05-22T14:19:57.000000Z	value	426209.391
192.168.111.19	timestamp	2019-05-22T14:19:58.000000Z	value	426219.479
192.168.111.19	timestamp	2019-05-22T14:19:59.000000Z	value	426231.259
192.168.111.19	timestamp	2019-05-22T14:20:00.000000Z	value	426250.119
192.168.111.19	timestamp	2019-05-22T14:20:01.000000Z	value	426274.912
192.168.111.19	timestamp	2019-05-22T14:20:02.000000Z	value	426294.227
192.168.111.19	timestamp	2019-05-22T14:20:03.000000Z	value	426306.954
192.168.111.19	timestamp	2019-05-22T14:20:04.000000Z	value	426306.963
192.168.111.19	timestamp	2019-05-22T14:20:05.000000Z	value	426317.264
192.168.111.19	timestamp	2019-05-22T14:20:06.000000Z	value	426334.164
192.168.111.19	timestamp	2019-05-22T14:20:07.000000Z	value	426334.171
192.168.111.19	timestamp	2019-05-22T14:20:08.000000Z	value	426344.008
192.168.111.19	timestamp	2019-05-22T14:20:09.000000Z	value	426356.273
192.168.111.19	timestamp	2019-05-22T14:20:10.000000Z	value	426399.226
192.168.111.19	timestamp	2019-05-22T14:20:11.000000Z	value	426446.628
192.168.111.19	timestamp	2019-05-22T14:20:12.000000Z	value	426462.779
192.168.111.19	timestamp	2019-05-22T14:20:13.000000Z	value	426482.723
192.168.111.19	timestamp	2019-05-22T14:20:14.000000Z	value	426495.087
192.168.111.19	timestamp	2019-05-22T14:20:15.000000Z	value	426505.619
192.168.111.19	timestamp	2019-05-22T14:20:16.000000Z	value	426516.057
192.168.111.19	timestamp	2019-05-22T14:20:17.000000Z	value	426519.125
192.168.111.19	timestamp	2019-05-22T14:20:18.000000Z	value	426542.841
192.168.111.19	timestamp	2019-05-22T14:20:19.000000Z	value	426542.841
192.168.111.19	timestamp	2019-05-22T14:20:20.000000Z	value	426542.841
192.168.111.19	timestamp	2019-05-22T14:20:21.000000Z	value	426566.558
192.168.111.19	timestamp	2019-05-22T14:20:22.000000Z	value	426580.272
192.168.111.19	timestamp	2019-05-22T14:20:23.000000Z	value	426592.658
192.168.111.19	timestamp	2019-05-22T14:20:24.000000Z	value	426632.764
192.168.111.19	timestamp	2019-05-22T14:20:25.000000Z	value	426632.764
192.168.111.19	timestamp	2019-05-22T14:20:26.000000Z	value	426632.764
192.168.111.19	timestamp	2019-05-22T14:20:27.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:28.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:29.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:30.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:31.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:32.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:33.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:34.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:35.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:36.000000Z	value	426632.779
192.168.111.19	timestamp	2019-05-22T14:20:37.000000Z	value	426632.788
192.168.111.19	timestamp	2019-05-22T14:20:38.000000Z	value	426632.797
192.168.111.19	timestamp	2019-05-22T14:20:39.000000Z	value	426632.797
192.168.111.19	timestamp	2019-05-22T14:20:40.000000Z	value	426632.797
